Year,WP1,HWP,AWP,APPG1,WP2,HWP2,AWP2,APPG2,Score,Winner,WPT,HWPT,AWPT,APPG
2014,71.0,69.231,72.727,28.667,52.0,54.545,50.0,30.435,10,0,19.0,14.686,22.727,-1.768
2014,55.0,54.545,54.545,20.182,36.0,27.273,45.455,10.136,52,0,19.0,27.272,9.09,10.046
2014,52.0,50.0,54.545,19.143,68.0,66.667,70.0,27.818,-7,1,-16.0,-16.667,-15.455,-8.675
2014,48.0,60.0,36.364,24.762,55.0,70.0,41.667,20.091,17,0,-7.0,-10.0,-5.303,4.671
2014,41.0,36.364,45.455,22.591,45.0,63.636,22.222,30.45,11,0,-4.0,-27.272,23.233,-7.859
2014,19.0,30.0,9.091,21.524,55.0,72.727,36.364,30.136,5,0,-36.0,-42.727,-27.273,-8.612
2014,55.0,70.0,41.667,20.091,55.0,54.545,54.545,20.182,6,0,0.0,15.455,-12.878,-0.091
2014,36.0,27.273,45.455,10.136,19.0,30.0,9.091,21.524,-20,1,17.0,-2.727,36.364,-11.388
2014,55.0,72.727,36.364,30.136,52.0,50.0,54.545,19.143,20,0,3.0,22.727,-18.181,10.993
2014,52.0,54.545,50.0,30.435,48.0,60.0,36.364,24.762,7,0,4.0,-5.455,13.636,5.673
2014,68.0,66.667,70.0,27.818,41.0,36.364,45.455,22.591,33,0,27.0,30.303,24.545,5.227
2014,45.0,63.636,22.222,30.45,71.0,69.231,72.727,28.667,7,0,-26.0,-5.595,-50.505,1.783
2014,48.0,60.0,36.364,24.762,55.0,54.545,54.545,20.182,-7,1,-7.0,5.455,-18.181,4.58
2014,68.0,66.667,70.0,27.818,55.0,72.727,36.364,30.136,-6,1,13.0,-6.06,33.636,-2.318
2014,41.0,36.364,45.455,22.591,52.0,50.0,54.545,19.143,28,0,-11.0,-13.636,-9.09,3.448
2014,71.0,69.231,72.727,28.667,19.0,30.0,9.091,21.524,9,0,52.0,39.231,63.636,7.143
2014,45.0,63.636,22.222,30.45,36.0,27.273,45.455,10.136,64,0,9.0,36.363,-23.233,20.314
2014,55.0,54.545,54.545,20.182,41.0,36.364,45.455,22.591,-4,1,14.0,18.181,9.09,-2.409
2014,19.0,30.0,9.091,21.524,48.0,60.0,36.364,24.762,10,0,-29.0,-30.0,-27.273,-3.238
2014,55.0,72.727,36.364,30.136,45.0,63.636,22.222,30.45,16,0,10.0,9.091,14.142,-0.314
2014,52.0,50.0,54.545,19.143,71.0,69.231,72.727,28.667,-10,1,-19.0,-19.231,-18.182,-9.524
2014,52.0,54.545,50.0,30.435,68.0,66.667,70.0,27.818,-7,1,-16.0,-12.122,-20.0,2.617
2014,36.0,27.273,45.455,10.136,55.0,70.0,41.667,20.091,-21,1,-19.0,-42.727,3.788,-9.955
2014,71.0,69.231,72.727,28.667,55.0,54.545,54.545,20.182,19,0,16.0,14.686,18.182,8.485
2014,55.0,70.0,41.667,20.091,45.0,63.636,22.222,30.45,2,0,10.0,6.364,19.445,-10.359
2014,55.0,72.727,36.364,30.136,52.0,54.545,50.0,30.435,8,0,3.0,18.182,-13.636,-0.299
2014,52.0,50.0,54.545,19.143,48.0,60.0,36.364,24.762,-12,1,4.0,-10.0,18.181,-5.619
2014,36.0,27.273,45.455,10.136,68.0,66.667,70.0,27.818,-29,1,-32.0,-39.394,-24.545,-17.682
2014,19.0,30.0,9.091,21.524,41.0,36.364,45.455,22.591,-5,1,-22.0,-6.364,-36.364,-1.067
2014,41.0,36.364,45.455,22.591,55.0,72.727,36.364,30.136,7,0,-14.0,-36.363,9.091,-7.545
2014,55.0,54.545,54.545,20.182,19.0,30.0,9.091,21.524,8,0,36.0,24.545,45.454,-1.342
2014,52.0,54.545,50.0,30.435,36.0,27.273,45.455,10.136,71,0,16.0,27.272,4.545,20.299
2014,68.0,66.667,70.0,27.818,55.0,70.0,41.667,20.091,4,0,13.0,-3.333,28.333,7.727
2014,48.0,60.0,36.364,24.762,71.0,69.231,72.727,28.667,-23,1,-23.0,-9.231,-36.363,-3.905
2014,45.0,63.636,22.222,30.45,52.0,50.0,54.545,19.143,32,0,-7.0,13.636,-32.323,11.307
2014,52.0,50.0,54.545,19.143,36.0,27.273,45.455,10.136,15,0,16.0,22.727,9.09,9.007
2014,71.0,69.231,72.727,28.667,55.0,72.727,36.364,30.136,17,0,16.0,-3.496,36.363,-1.469
2014,41.0,36.364,45.455,22.591,55.0,70.0,41.667,20.091,-2,1,-14.0,-33.636,3.788,2.5
2014,19.0,30.0,9.091,21.524,52.0,54.545,50.0,30.435,-2,1,-33.0,-24.545,-40.909,-8.911
2014,55.0,54.545,54.545,20.182,68.0,66.667,70.0,27.818,-5,1,-13.0,-12.122,-15.455,-7.636
2014,48.0,60.0,36.364,24.762,45.0,63.636,22.222,30.45,-7,1,3.0,-3.636,14.142,-5.688
2014,68.0,66.667,70.0,27.818,19.0,30.0,9.091,21.524,8,0,49.0,36.667,60.909,6.294
2014,52.0,54.545,50.0,30.435,52.0,50.0,54.545,19.143,16,0,0.0,4.545,-4.545,11.292
2014,55.0,72.727,36.364,30.136,48.0,60.0,36.364,24.762,-1,1,7.0,12.727,0.0,5.374
2014,55.0,70.0,41.667,20.091,71.0,69.231,72.727,28.667,9,0,-16.0,0.769,-31.06,-8.576
2014,45.0,63.636,22.222,30.45,41.0,36.364,45.455,22.591,25,0,4.0,27.272,-23.233,7.859
2014,36.0,27.273,45.455,10.136,55.0,54.545,54.545,20.182,-11,1,-19.0,-27.272,-9.09,-10.046
2014,48.0,60.0,36.364,24.762,52.0,54.545,50.0,30.435,1,0,-4.0,5.455,-13.636,-5.673
2014,41.0,36.364,45.455,22.591,68.0,66.667,70.0,27.818,13,0,-27.0,-30.303,-24.545,-5.227
2014,71.0,69.231,72.727,28.667,45.0,63.636,22.222,30.45,13,0,26.0,5.595,50.505,-1.783
2014,55.0,54.545,54.545,20.182,55.0,70.0,41.667,20.091,20,0,0.0,-15.455,12.878,0.091
2014,19.0,30.0,9.091,21.524,36.0,27.273,45.455,10.136,31,0,-17.0,2.727,-36.364,11.388
2014,52.0,50.0,54.545,19.143,55.0,72.727,36.364,30.136,2,0,-3.0,-22.727,18.181,-10.993
2014,55.0,70.0,41.667,20.091,48.0,60.0,36.364,24.762,3,0,7.0,10.0,5.303,-4.671
2014,68.0,66.667,70.0,27.818,52.0,50.0,54.545,19.143,6,0,16.0,16.667,15.455,8.675
2014,55.0,72.727,36.364,30.136,19.0,30.0,9.091,21.524,29,0,36.0,42.727,27.273,8.612
2014,36.0,27.273,45.455,10.136,41.0,36.364,45.455,22.591,-40,1,-5.0,-9.091,0.0,-12.455
2014,52.0,54.545,50.0,30.435,71.0,69.231,72.727,28.667,10,0,-19.0,-14.686,-22.727,1.768
2014,45.0,63.636,22.222,30.45,55.0,54.545,54.545,20.182,31,0,-10.0,9.091,-32.323,10.268
2014,41.0,36.364,45.455,22.591,52.0,54.545,50.0,30.435,4,0,-11.0,-18.181,-4.545,-7.844
2014,48.0,60.0,36.364,24.762,36.0,27.273,45.455,10.136,38,0,12.0,32.727,-9.091,14.626
2014,55.0,54.545,54.545,20.182,55.0,72.727,36.364,30.136,-11,1,0.0,-18.182,18.181,-9.954
2014,71.0,69.231,72.727,28.667,68.0,66.667,70.0,27.818,-8,1,3.0,2.564,2.727,0.849
2014,52.0,50.0,54.545,19.143,55.0,70.0,41.667,20.091,-6,1,-3.0,-20.0,12.878,-0.948
2014,68.0,66.667,70.0,27.818,55.0,54.545,54.545,20.182,4,0,13.0,12.122,15.455,7.636
2014,36.0,27.273,45.455,10.136,52.0,50.0,54.545,19.143,-38,1,-16.0,-22.727,-9.09,-9.007
2014,55.0,70.0,41.667,20.091,41.0,36.364,45.455,22.591,20,0,14.0,33.636,-3.788,-2.5
2014,52.0,54.545,50.0,30.435,19.0,30.0,9.091,21.524,5,0,33.0,24.545,40.909,8.911
2014,55.0,72.727,36.364,30.136,71.0,69.231,72.727,28.667,10,0,-16.0,3.496,-36.363,1.469
2014,45.0,63.636,22.222,30.45,48.0,60.0,36.364,24.762,11,0,-3.0,3.636,-14.142,5.688
2014,71.0,69.231,72.727,28.667,41.0,36.364,45.455,22.591,9,0,30.0,32.867,27.272,6.076
2014,55.0,72.727,36.364,30.136,36.0,27.273,45.455,10.136,55,0,19.0,45.454,-9.091,20.0
2014,55.0,54.545,54.545,20.182,52.0,50.0,54.545,19.143,6,0,3.0,4.545,0.0,1.039
2014,45.0,63.636,22.222,30.45,52.0,54.545,50.0,30.435,-9,1,-7.0,9.091,-27.778,0.015
2014,19.0,30.0,9.091,21.524,55.0,70.0,41.667,20.091,-4,1,-36.0,-40.0,-32.576,1.433
2014,68.0,66.667,70.0,27.818,45.0,63.636,22.222,30.45,22,0,23.0,3.031,47.778,-2.632
2014,55.0,70.0,41.667,20.091,55.0,72.727,36.364,30.136,7,0,0.0,-2.727,5.303,-10.045
2014,52.0,50.0,54.545,19.143,19.0,30.0,9.091,21.524,1,0,33.0,20.0,45.454,-2.381
2014,52.0,54.545,50.0,30.435,55.0,54.545,54.545,20.182,28,0,-3.0,0.0,-4.545,10.253
2014,41.0,36.364,45.455,22.591,48.0,60.0,36.364,24.762,17,0,-7.0,-23.636,9.091,-2.171
2014,36.0,27.273,45.455,10.136,71.0,69.231,72.727,28.667,-15,1,-35.0,-41.958,-27.272,-18.531
2014,19.0,30.0,9.091,21.524,71.0,69.231,72.727,28.667,-10,1,-52.0,-39.231,-63.636,-7.143
2014,55.0,54.545,54.545,20.182,48.0,60.0,36.364,24.762,3,0,7.0,-5.455,18.181,-4.58
2014,52.0,54.545,50.0,30.435,55.0,70.0,41.667,20.091,16,0,-3.0,-15.455,8.333,10.344
2014,55.0,72.727,36.364,30.136,68.0,66.667,70.0,27.818,11,0,-13.0,6.06,-33.636,2.318
2014,36.0,27.273,45.455,10.136,45.0,63.636,22.222,30.45,-27,1,-9.0,-36.363,23.233,-20.314
2014,52.0,50.0,54.545,19.143,41.0,36.364,45.455,22.591,2,0,11.0,13.636,9.09,-3.448
2014,71.0,69.231,72.727,28.667,52.0,50.0,54.545,19.143,25,0,19.0,19.231,18.182,9.524
2014,41.0,36.364,45.455,22.591,55.0,54.545,54.545,20.182,-2,1,-14.0,-18.181,-9.09,2.409
2014,48.0,60.0,36.364,24.762,19.0,30.0,9.091,21.524,2,0,29.0,30.0,27.273,3.238
2014,55.0,70.0,41.667,20.091,36.0,27.273,45.455,10.136,21,0,19.0,42.727,-3.788,9.955
2014,68.0,66.667,70.0,27.818,52.0,54.545,50.0,30.435,5,0,16.0,12.122,20.0,-2.617
2014,45.0,63.636,22.222,30.45,55.0,72.727,36.364,30.136,7,0,-10.0,-9.091,-14.142,0.314
2014,55.0,54.545,54.545,20.182,71.0,69.231,72.727,28.667,-1,1,-16.0,-14.686,-18.182,-8.485
2014,41.0,36.364,45.455,22.591,19.0,30.0,9.091,21.524,6,0,22.0,6.364,36.364,1.067
2014,48.0,60.0,36.364,24.762,52.0,50.0,54.545,19.143,22,0,-4.0,10.0,-18.181,5.619
2014,68.0,66.667,70.0,27.818,36.0,27.273,45.455,10.136,46,0,32.0,39.394,24.545,17.682
2014,45.0,63.636,22.222,30.45,55.0,70.0,41.667,20.091,-5,1,-10.0,-6.364,-19.445,10.359
2014,52.0,54.545,50.0,30.435,55.0,72.727,36.364,30.136,-4,1,-3.0,-18.182,13.636,0.299
2014,71.0,69.231,72.727,28.667,48.0,60.0,36.364,24.762,20,0,23.0,9.231,36.363,3.905
2014,55.0,72.727,36.364,30.136,41.0,36.364,45.455,22.591,28,0,14.0,36.363,-9.091,7.545
2014,55.0,70.0,41.667,20.091,68.0,66.667,70.0,27.818,8,0,-13.0,3.333,-28.333,-7.727
2014,36.0,27.273,45.455,10.136,52.0,54.545,50.0,30.435,-51,1,-16.0,-27.272,-4.545,-20.299
2014,19.0,30.0,9.091,21.524,55.0,54.545,54.545,20.182,16,0,-36.0,-24.545,-45.454,1.342
2014,68.0,66.667,70.0,27.818,52.0,54.545,50.0,30.435,-5,1,16.0,12.122,20.0,-2.617
2014,71.0,69.231,72.727,28.667,55.0,70.0,41.667,20.091,37,0,16.0,-0.769,31.06,8.576
2014,71.0,69.231,72.727,28.667,52.0,54.545,50.0,30.435,-12,1,19.0,14.686,22.727,-1.768
2015,48.0,60.0,36.364,24.19,61.0,54.545,66.667,27.0,5,0,-13.0,5.455,-30.303,-2.81
2015,27.0,36.364,18.182,19.091,55.0,63.636,45.455,20.682,1,0,-28.0,-27.272,-27.273,-1.591
2015,33.0,54.545,10.0,16.286,43.0,36.364,50.0,18.571,-12,1,-10.0,18.181,-40.0,-2.285
2015,45.0,54.545,36.364,19.773,58.0,69.231,45.455,26.625,2,0,-13.0,-14.686,-9.091,-6.852
2015,70.0,75.0,63.636,26.783,45.0,77.778,18.182,20.25,38,0,25.0,-2.778,45.454,6.533
2015,36.0,36.364,36.364,14.909,74.0,100.0,50.0,22.87,-12,1,-38.0,-63.636,-13.636,-7.961
2015,43.0,36.364,50.0,18.571,70.0,75.0,63.636,26.783,-2,1,-27.0,-38.636,-13.636,-8.212
2015,45.0,77.778,18.182,20.25,27.0,36.364,18.182,19.091,14,0,18.0,41.414,0.0,1.159
2015,55.0,63.636,45.455,20.682,33.0,54.545,10.0,16.286,26,0,22.0,9.091,35.455,4.396
2015,61.0,54.545,66.667,27.0,45.0,54.545,36.364,19.773,7,0,16.0,0.0,30.303,7.227
2015,58.0,69.231,45.455,26.625,36.0,36.364,36.364,14.909,27,0,22.0,32.867,9.091,11.716
2015,74.0,100.0,50.0,22.87,48.0,60.0,36.364,24.19,3,0,26.0,40.0,13.636,-1.32
2015,70.0,75.0,63.636,26.783,36.0,36.364,36.364,14.909,10,0,34.0,38.636,27.272,11.874
2015,45.0,54.545,36.364,19.773,48.0,60.0,36.364,24.19,-10,1,-3.0,-5.455,0.0,-4.417
2015,43.0,36.364,50.0,18.571,27.0,36.364,18.182,19.091,2,0,16.0,0.0,31.818,-0.52
2015,33.0,54.545,10.0,16.286,58.0,69.231,45.455,26.625,-38,1,-25.0,-14.686,-35.455,-10.339
2015,45.0,77.778,18.182,20.25,55.0,63.636,45.455,20.682,7,0,-10.0,14.142,-27.273,-0.432
2015,74.0,100.0,50.0,22.87,61.0,54.545,66.667,27.0,8,0,13.0,45.455,-16.667,-4.13
2015,48.0,60.0,36.364,24.19,45.0,77.778,18.182,20.25,2,0,3.0,-17.778,18.182,3.94
2015,36.0,36.364,36.364,14.909,45.0,54.545,36.364,19.773,-31,1,-9.0,-18.181,0.0,-4.864
2015,27.0,36.364,18.182,19.091,33.0,54.545,10.0,16.286,8,0,-6.0,-18.181,8.182,2.805
2015,55.0,63.636,45.455,20.682,70.0,75.0,63.636,26.783,-6,1,-15.0,-11.364,-18.181,-6.101
2015,58.0,69.231,45.455,26.625,74.0,100.0,50.0,22.87,13,0,-16.0,-30.769,-4.545,3.755
2015,61.0,54.545,66.667,27.0,43.0,36.364,50.0,18.571,20,0,18.0,18.181,16.667,8.429
2015,55.0,63.636,45.455,20.682,43.0,36.364,50.0,18.571,12,0,12.0,27.272,-4.545,2.111
2015,58.0,69.231,45.455,26.625,48.0,60.0,36.364,24.19,1,0,10.0,9.231,9.091,2.435
2015,70.0,75.0,63.636,26.783,27.0,36.364,18.182,19.091,30,0,43.0,38.636,45.454,7.692
2015,36.0,36.364,36.364,14.909,61.0,54.545,66.667,27.0,-18,1,-25.0,-18.181,-30.303,-12.091
2015,74.0,100.0,50.0,22.87,45.0,54.545,36.364,19.773,10,0,29.0,45.455,13.636,3.097
2015,43.0,36.364,50.0,18.571,45.0,77.778,18.182,20.25,4,0,-2.0,-41.414,31.818,-1.679
2015,48.0,60.0,36.364,24.19,36.0,36.364,36.364,14.909,31,0,12.0,23.636,0.0,9.281
2015,27.0,36.364,18.182,19.091,74.0,100.0,50.0,22.87,-9,1,-47.0,-63.636,-31.818,-3.779
2015,45.0,54.545,36.364,19.773,55.0,63.636,45.455,20.682,-2,1,-10.0,-9.091,-9.091,-0.909
2015,61.0,54.545,66.667,27.0,58.0,69.231,45.455,26.625,-14,1,3.0,-14.686,21.212,0.375
2015,33.0,54.545,10.0,16.286,70.0,75.0,63.636,26.783,-35,1,-37.0,-20.455,-53.636,-10.497
2015,36.0,36.364,36.364,14.909,55.0,63.636,45.455,20.682,2,0,-19.0,-27.272,-9.091,-5.773
2015,58.0,69.231,45.455,26.625,45.0,77.778,18.182,20.25,16,0,13.0,-8.547,27.273,6.375
2015,74.0,100.0,50.0,22.87,33.0,54.545,10.0,16.286,12,0,41.0,45.455,40.0,6.584
2015,61.0,54.545,66.667,27.0,70.0,75.0,63.636,26.783,-10,1,-9.0,-20.455,3.031,0.217
2015,45.0,54.545,36.364,19.773,27.0,36.364,18.182,19.091,7,0,18.0,18.181,18.182,0.682
2015,55.0,63.636,45.455,20.682,58.0,69.231,45.455,26.625,5,0,-3.0,-5.595,0.0,-5.943
2015,43.0,36.364,50.0,18.571,36.0,36.364,36.364,14.909,13,0,7.0,0.0,13.636,3.662
2015,33.0,54.545,10.0,16.286,45.0,54.545,36.364,19.773,5,0,-12.0,0.0,-26.364,-3.487
2015,70.0,75.0,63.636,26.783,74.0,100.0,50.0,22.87,20,0,-4.0,-25.0,13.636,3.913
2015,45.0,77.778,18.182,20.25,61.0,54.545,66.667,27.0,6,0,-16.0,23.233,-48.485,-6.75
2015,27.0,36.364,18.182,19.091,48.0,60.0,36.364,24.19,-4,1,-21.0,-23.636,-18.182,-5.099
2015,58.0,69.231,45.455,26.625,43.0,36.364,50.0,18.571,9,0,15.0,32.867,-4.545,8.054
2015,48.0,60.0,36.364,24.19,70.0,75.0,63.636,26.783,6,0,-22.0,-15.0,-27.272,-2.593
2015,74.0,100.0,50.0,22.87,55.0,63.636,45.455,20.682,3,0,19.0,36.364,4.545,2.188
2015,36.0,36.364,36.364,14.909,33.0,54.545,10.0,16.286,5,0,3.0,-18.181,26.364,-1.377
2015,61.0,54.545,66.667,27.0,27.0,36.364,18.182,19.091,10,0,34.0,18.181,48.485,7.909
2015,55.0,63.636,45.455,20.682,61.0,54.545,66.667,27.0,-13,1,-6.0,9.091,-21.212,-6.318
2015,45.0,77.778,18.182,20.25,36.0,36.364,36.364,14.909,28,0,9.0,41.414,-18.182,5.341
2015,43.0,36.364,50.0,18.571,74.0,100.0,50.0,22.87,-1,1,-31.0,-63.636,0.0,-4.299
2015,70.0,75.0,63.636,26.783,45.0,54.545,36.364,19.773,6,0,25.0,20.455,27.272,7.01
2015,33.0,54.545,10.0,16.286,48.0,60.0,36.364,24.19,7,0,-15.0,-5.455,-26.364,-7.904
2015,27.0,36.364,18.182,19.091,58.0,69.231,45.455,26.625,-15,1,-31.0,-32.867,-27.273,-7.534
2015,45.0,54.545,36.364,19.773,43.0,36.364,50.0,18.571,-4,1,2.0,18.181,-13.636,1.202
2015,48.0,60.0,36.364,24.19,55.0,63.636,45.455,20.682,-4,1,-7.0,-3.636,-9.091,3.508
2015,61.0,54.545,66.667,27.0,33.0,54.545,10.0,16.286,1,0,28.0,0.0,56.667,10.714
2015,74.0,100.0,50.0,22.87,45.0,77.778,18.182,20.25,-7,1,29.0,22.222,31.818,2.62
2015,58.0,69.231,45.455,26.625,70.0,75.0,63.636,26.783,-3,1,-12.0,-5.769,-18.181,-0.158
2015,36.0,36.364,36.364,14.909,27.0,36.364,18.182,19.091,7,0,9.0,0.0,18.182,-4.182
2015,33.0,54.545,10.0,16.286,74.0,100.0,50.0,22.87,12,0,-41.0,-45.455,-40.0,-6.584
2015,45.0,77.778,18.182,20.25,58.0,69.231,45.455,26.625,6,0,-13.0,8.547,-27.273,-6.375
2015,43.0,36.364,50.0,18.571,48.0,60.0,36.364,24.19,22,0,-5.0,-23.636,13.636,-5.619
2015,55.0,63.636,45.455,20.682,36.0,36.364,36.364,14.909,28,0,19.0,27.272,9.091,5.773
2015,27.0,36.364,18.182,19.091,45.0,54.545,36.364,19.773,-2,1,-18.0,-18.181,-18.182,-0.682
2015,70.0,75.0,63.636,26.783,61.0,54.545,66.667,27.0,-41,1,9.0,20.455,-3.031,-0.217
2015,48.0,60.0,36.364,24.19,74.0,100.0,50.0,22.87,6,0,-26.0,-40.0,-13.636,1.32
2015,70.0,75.0,63.636,26.783,43.0,36.364,50.0,18.571,13,0,27.0,38.636,13.636,8.212
2015,27.0,36.364,18.182,19.091,45.0,77.778,18.182,20.25,8,0,-18.0,-41.414,0.0,-1.159
2015,45.0,54.545,36.364,19.773,61.0,54.545,66.667,27.0,-6,1,-16.0,0.0,-30.303,-7.227
2015,36.0,36.364,36.364,14.909,58.0,69.231,45.455,26.625,-7,1,-22.0,-32.867,-9.091,-11.716
2015,33.0,54.545,10.0,16.286,55.0,63.636,45.455,20.682,1,0,-22.0,-9.091,-35.455,-4.396
2015,55.0,63.636,45.455,20.682,27.0,36.364,18.182,19.091,20,0,28.0,27.272,27.273,1.591
2015,43.0,36.364,50.0,18.571,33.0,54.545,10.0,16.286,26,0,10.0,-18.181,40.0,2.285
2015,58.0,69.231,45.455,26.625,45.0,54.545,36.364,19.773,9,0,13.0,14.686,9.091,6.852
2015,74.0,100.0,50.0,22.87,36.0,36.364,36.364,14.909,27,0,38.0,63.636,13.636,7.961
2015,61.0,54.545,66.667,27.0,48.0,60.0,36.364,24.19,32,0,13.0,-5.455,30.303,2.81
2015,33.0,54.545,10.0,16.286,27.0,36.364,18.182,19.091,-1,1,6.0,18.181,-8.182,-2.805
2015,45.0,77.778,18.182,20.25,48.0,60.0,36.364,24.19,6,0,-3.0,17.778,-18.182,-3.94
2015,43.0,36.364,50.0,18.571,61.0,54.545,66.667,27.0,3,0,-18.0,-18.181,-16.667,-8.429
2015,45.0,54.545,36.364,19.773,36.0,36.364,36.364,14.909,8,0,9.0,18.181,0.0,4.864
2015,70.0,75.0,63.636,26.783,55.0,63.636,45.455,20.682,-5,1,15.0,11.364,18.181,6.101
2015,74.0,100.0,50.0,22.87,58.0,69.231,45.455,26.625,4,0,16.0,30.769,4.545,-3.755
2015,48.0,60.0,36.364,24.19,45.0,54.545,36.364,19.773,7,0,3.0,5.455,0.0,4.417
2015,61.0,54.545,66.667,27.0,74.0,100.0,50.0,22.87,12,0,-13.0,-45.455,16.667,4.13
2015,55.0,63.636,45.455,20.682,45.0,77.778,18.182,20.25,15,0,10.0,-14.142,27.273,0.432
2015,27.0,36.364,18.182,19.091,43.0,36.364,50.0,18.571,8,0,-16.0,0.0,-31.818,0.52
2015,58.0,69.231,45.455,26.625,33.0,54.545,10.0,16.286,15,0,25.0,14.686,35.455,10.339
2015,36.0,36.364,36.364,14.909,70.0,75.0,63.636,26.783,-10,1,-34.0,-38.636,-27.272,-11.874
2015,45.0,54.545,36.364,19.773,33.0,54.545,10.0,16.286,2,0,12.0,0.0,26.364,3.487
2015,48.0,60.0,36.364,24.19,27.0,36.364,18.182,19.091,-6,1,21.0,23.636,18.182,5.099
2015,58.0,69.231,45.455,26.625,55.0,63.636,45.455,20.682,8,0,3.0,5.595,0.0,5.943
2015,61.0,54.545,66.667,27.0,45.0,77.778,18.182,20.25,27,0,16.0,-23.233,48.485,6.75
2015,36.0,36.364,36.364,14.909,43.0,36.364,50.0,18.571,5,0,-7.0,0.0,-13.636,-3.662
2015,74.0,100.0,50.0,22.87,70.0,75.0,63.636,26.783,8,0,4.0,25.0,-13.636,-3.913
2015,70.0,75.0,63.636,26.783,58.0,69.231,45.455,26.625,18,0,12.0,5.769,18.181,0.158
2015,43.0,36.364,50.0,18.571,45.0,54.545,36.364,19.773,-5,1,-2.0,-18.181,13.636,-1.202
2015,27.0,36.364,18.182,19.091,36.0,36.364,36.364,14.909,6,0,-9.0,0.0,-18.182,4.182
2015,45.0,77.778,18.182,20.25,74.0,100.0,50.0,22.87,7,0,-29.0,-22.222,-31.818,-2.62
2015,33.0,54.545,10.0,16.286,61.0,54.545,66.667,27.0,-14,1,-28.0,0.0,-56.667,-10.714
2015,55.0,63.636,45.455,20.682,48.0,60.0,36.364,24.19,6,0,7.0,3.636,9.091,-3.508
2015,45.0,54.545,36.364,19.773,70.0,75.0,63.636,26.783,-20,1,-25.0,-20.455,-27.272,-7.01
2015,58.0,69.231,45.455,26.625,27.0,36.364,18.182,19.091,38,0,31.0,32.867,27.273,7.534
2015,48.0,60.0,36.364,24.19,33.0,54.545,10.0,16.286,21,0,15.0,5.455,26.364,7.904
2015,36.0,36.364,36.364,14.909,45.0,77.778,18.182,20.25,-15,1,-9.0,-41.414,18.182,-5.341
2015,74.0,100.0,50.0,22.87,43.0,36.364,50.0,18.571,5,0,31.0,63.636,0.0,4.299
2015,61.0,54.545,66.667,27.0,55.0,63.636,45.455,20.682,22,0,6.0,-9.091,21.212,6.318
2015,43.0,36.364,50.0,18.571,58.0,69.231,45.455,26.625,7,0,-15.0,-32.867,4.545,-8.054
2015,27.0,36.364,18.182,19.091,61.0,54.545,66.667,27.0,-19,1,-34.0,-18.181,-48.485,-7.909
2015,70.0,75.0,63.636,26.783,48.0,60.0,36.364,24.19,10,0,22.0,15.0,27.272,2.593
2015,55.0,63.636,45.455,20.682,74.0,100.0,50.0,22.87,-6,1,-19.0,-36.364,-4.545,-2.188
2015,45.0,77.778,18.182,20.25,45.0,54.545,36.364,19.773,12,0,0.0,23.233,-18.182,0.477
2015,33.0,54.545,10.0,16.286,36.0,36.364,36.364,14.909,7,0,-3.0,18.181,-26.364,1.377
2015,45.0,54.545,36.364,19.773,45.0,77.778,18.182,20.25,6,0,0.0,-23.233,18.182,-0.477
2015,45.0,77.778,18.182,20.25,43.0,36.364,50.0,18.571,-1,1,2.0,41.414,-31.818,1.679
2015,74.0,100.0,50.0,22.87,27.0,36.364,18.182,19.091,14,0,47.0,63.636,31.818,3.779
2015,55.0,63.636,45.455,20.682,45.0,54.545,36.364,19.773,1,0,10.0,9.091,9.091,0.909
2015,58.0,69.231,45.455,26.625,61.0,54.545,66.667,27.0,21,0,-3.0,14.686,-21.212,-0.375
2015,36.0,36.364,36.364,14.909,48.0,60.0,36.364,24.19,-7,1,-12.0,-23.636,0.0,-9.281
2015,70.0,75.0,63.636,26.783,33.0,54.545,10.0,16.286,9,0,37.0,20.455,53.636,10.497
2015,45.0,54.545,36.364,19.773,74.0,100.0,50.0,22.87,11,0,-29.0,-45.455,-13.636,-3.097
2015,43.0,36.364,50.0,18.571,55.0,63.636,45.455,20.682,-8,1,-12.0,-27.272,4.545,-2.111
2015,48.0,60.0,36.364,24.19,58.0,69.231,45.455,26.625,-38,1,-10.0,-9.231,-9.091,-2.435
2015,33.0,54.545,10.0,16.286,45.0,77.778,18.182,20.25,-6,1,-12.0,-23.233,-8.182,-3.964
2015,61.0,54.545,66.667,27.0,36.0,36.364,36.364,14.909,26,0,25.0,18.181,30.303,12.091
2015,27.0,36.364,18.182,19.091,70.0,75.0,63.636,26.783,-24,1,-43.0,-38.636,-45.454,-7.692
2015,70.0,75.0,63.636,26.783,74.0,100.0,50.0,22.87,27,0,-4.0,-25.0,13.636,3.913
2015,58.0,69.231,45.455,26.625,61.0,54.545,66.667,27.0,11,0,-3.0,14.686,-21.212,-0.375
2015,58.0,69.231,45.455,26.625,70.0,75.0,63.636,26.783,-8,1,-12.0,-5.769,-18.181,-0.158
2016,45.0,54.545,33.333,24.15,48.0,45.455,50.0,25.522,-7,1,-3.0,9.09,-16.667,-1.372
2016,68.0,63.636,72.727,19.545,48.0,63.636,30.0,20.81,2,0,20.0,0.0,42.727,-1.265
2016,55.0,70.0,41.667,26.455,25.0,44.444,9.091,20.45,32,0,30.0,25.556,32.576,6.005
2016,45.0,45.455,45.455,21.636,41.0,63.636,18.182,22.091,-4,1,4.0,-18.181,27.273,-0.455
